Código;Artículo;Descripción;Descripción
100-219;100-219;SURTIDO;UNICO
100-220;100-220;SURTIDO;UNICO
100-221;100-221;SURTIDO;UNICO
100-222;100-222;SURTIDO;UNICO
100-223;100-223;SURTIDO;UNICO
100-224;100-224;SURTIDO;UNICO
1,00001E+11;29-oct;BLANCO;1
1,00001E+11;29-oct;NEGRO;1
1,00001E+11;29-oct;NUDE;1
1,00001E+11;29-oct;BLANCO;2
1,00001E+11;29-oct;NEGRO;2
1,00001E+11;29-oct;NUDE;2
1,00001E+11;29-oct;BLANCO;3
1,00001E+11;29-oct;NEGRO;3
1,00001E+11;29-oct;NUDE;3
1,00001E+11;29-nov;BLANCO;1
1,00001E+11;29-nov;NEGRO;1
1,00001E+11;29-nov;NUDE;1
1,00001E+11;29-nov;BLANCO;2
1,00001E+11;29-nov;NEGRO;2
1,00001E+11;29-nov;NUDE;2
1,00001E+11;29-nov;BLANCO;3
1,00001E+11;29-nov;NEGRO;3
1,00001E+11;29-nov;NUDE;3
1,00001E+11;29-dic;BLANCO;1
1,00001E+11;29-dic;NEGRO;1
1,00001E+11;29-dic;NUDE;1
1,00001E+11;29-dic;BLANCO;2
1,00001E+11;29-dic;NEGRO;2
1,00001E+11;29-dic;NUDE;2
1,00001E+11;29-dic;BLANCO;3
1,00001E+11;29-dic;NEGRO;3
1,00001E+11;29-dic;NUDE;3
1,00001E+11;29-13;BLANCO;UNICO
1,00001E+11;29-13;NEGRO;UNICO
1,00001E+11;29-13;ROJO;UNICO
1,00001E+11;29-13;VERDE;UNICO
1,00001E+11;29-13;ROSA;UNICO
1,00001E+11;29-14;BLANCO;UNICO
1,00001E+11;29-14;NEGRO;UNICO
1,00001E+11;29-14;BORDO;UNICO
1,00001E+11;29-14;ROSA;UNICO
1,00002E+11;29-16;SURTIDO;UNICO
1,00002E+11;29-17;SURTIDO;UNICO
1,00002E+11;29-18;SURTIDO;UNICO
1,00002E+11;29-19;SURTIDO;UNICO
1,00002E+11;29-20;SURTIDO;UNICO
1,00002E+11;29-21;SURTIDO;UNICO
1,00002E+11;29-23;SURTIDO;UNICO
1,00002E+11;29-24;SURTIDO;UNICO
1,00003E+11;29-27;SURTIDO;UNICO
1,00003E+11;29-28;SURTIDO;UNICO
1,00003E+11;29-29;ROSA;UNICO
1,00003E+11;29-29;CELESTE;UNICO
1,00003E+11;29-29;TURQUESA;UNICO
1,00003E+11;29-30;SURTIDO;UNICO
1,00003E+11;29-31;CAMUFLADO;UNICO
1,00003E+11;29-31;FLORES;UNICO
1,00003E+11;29-32;SURTIDO;UNICO
1,00003E+11;29-33;SURTIDO;UNICO
1,00003E+11;29-34;SURTIDO;UNICO
1,00004E+11;29-35;SURTIDO;UNICO
1,00004E+11;29-36;SURTIDO;UNICO
1,00004E+11;29-37;SURTIDO;UNICO
1,00004E+11;29-38;SURTIDO;UNICO
1,00004E+11;29-39;BLANCO;UNICO
1,00004E+11;29-39;GRIS;UNICO
1,00004E+11;29-39;ROSA;UNICO
1,00004E+11;29-40;SURTIDO;UNICO
1,00004E+11;29-41;SURTIDO;UNICO
1,00004E+11;29-42;SURTIDO;UNICO
1,00004E+11;29-43;SURTIDO;UNICO
1,00004E+11;29-44;SURTIDO;UNICO
1,00005E+11;29-45;SURTIDO;UNICO
1,00005E+11;29-46;BLANCO;UNICO
1,00005E+11;29-46;NEGRO;UNICO
1,00005E+11;29-46;GRIS;UNICO
1,00005E+11;29-46;ROSA;UNICO
1,00005E+11;29-48;SURTIDO;4
1,00005E+11;29-48;SURTIDO;
1,00005E+11;29-48;SURTIDO;8
1,00005E+11;29-48;SURTIDO;10
1,00005E+11;29-48;SURTIDO;12
1,00005E+11;29-49;ROSA BEBE;6
1,00005E+11;29-49;ROSA BEBE;8
1,00005E+11;29-49;ROSA BEBE;10
1,00005E+11;29-49;ROSA BEBE;12
1,00005E+11;29-50;BLANCO;6
1,00005E+11;29-50;BLANCO;8
1,00005E+11;29-50;BLANCO;10
1,00005E+11;29-50;BLANCO;12
1,00005E+11;29-51;BLANCO;6
1,00005E+11;29-51;BLANCO;8
1,00005E+11;29-51;BLANCO;10
1,00005E+11;29-51;BLANCO;12
1,00005E+11;29-52;NEGRO;4
1,00005E+11;29-52;AZUL NOCHE;4
1,00005E+11;29-52;NEGRO;6
1,00005E+11;29-52;AZUL NOCHE;6
1,00005E+11;29-52;NEGRO;8
1,00005E+11;29-52;AZUL NOCHE;8
1,00005E+11;29-52;NEGRO;10
1,00005E+11;29-52;AZUL NOCHE;10
1,00005E+11;29-52;NEGRO;12
1,00005E+11;29-52;AZUL NOCHE;12
1,00005E+11;29-52;NEGRO;14
1,00005E+11;29-52;AZUL NOCHE;14
1,00005E+11;29-53;BLANCO;4
1,00005E+11;29-53;ROSA VINTAGE;4
1,00005E+11;29-53;BLANCO;
1,00005E+11;29-53;ROSA VINTAGE;6
1,00005E+11;29-53;BLANCO;
1,00005E+11;29-53;ROSA VINTAGE;
1,00005E+11;29-54;SURTIDO;UNICO
1,00006E+11;29-55;SURTIDO;UNICO
1,00006E+11;29-56;SURTIDO;UNICO
1,00006E+11;29-57;SURTIDO;UNICO
1,00006E+11;29-58;SURTIDO;UNICO
1,00006E+11;29-59;SURTIDO;UNICO
1,00006E+11;29-60;SURTIDO;UNICO
1,00006E+11;29-61;SURTIDO;UNICO
1,00006E+11;29-62;SURTIDO;UNICO
1,00006E+11;29-63;SURTIDO;UNICO
1,00007E+11;29-65;SURTIDO;UNICO
1,00007E+11;29-66;SURTIDO;UNICO
1,00007E+11;29-66;SURTIDO;UNICO
1,00007E+11;29-66;SURTIDO;UNICO
1,00007E+11;29-67;SURTIDO;UNICO
1,00007E+11;29-67;SURTIDO;UNICO
1,00007E+11;29-68;SURTIDO;UNICO
1,00007E+11;29-69;SURTIDO;1
1,00007E+11;29-69;SURTIDO;2
1,00007E+11;29-69;SURTIDO;3
1,00007E+11;29-70;SURTIDO;1
1,00007E+11;29-70;SURTIDO;2
1,00007E+11;29-70;SURTIDO;3
1,00007E+11;29-71;SURTIDO;1
1,00007E+11;29-71;SURTIDO;2
1,00007E+11;29-71;SURTIDO;3
1,00007E+11;29-72;BLANCO/ROSA;UNICO
1,00007E+11;29-72;NEGRO/BORDO;UNICO
1,00007E+11;29-73;BLANCO/ROSA;UNICO
1,00007E+11;29-73;NEGRO GRIS;UNICO
1,00007E+11;29-74;CAMUFLADO;UNICO
1,00007E+11;29-74;FLORES;UNICO
1,00008E+11;29-75;SURTIDO;UNICO
1,00008E+11;29-76;SURTIDO;UNICO
1,00008E+11;29-77;SURTIDO;UNICO
1,00008E+11;29-78;SURTIDO;UNICO
1,00008E+11;29-79;SURTIDO;UNICO
1,00008E+11;29-80;SURTIDO;UNICO
1,00008E+11;29-81;SURTIDO;UNICO
1,00008E+11;29-82;SURTIDO;UNICO
1,00008E+11;29-83;SURTIDO;UNICO
1,00008E+11;29-84;SURTIDO;UNICO
1,00009E+11;29-85;SURTIDO;UNICO
1000085001;34-1000;BLANCO;85
1000085002;34-1000;NEGRO;85
1000085004;34-1000;ROJO;85
1000085100;34-1000;ROSE;85
1000085348;34-1000;OLIVA;85
1,00009E+11;29-86;SURTIDO;UNICO
1,00009E+11;29-87;SURTIDO;UNICO
1,00009E+11;29-88;SURTIDO;UNICO
1,00009E+11;29-89;SURTIDO;UNICO
1,00009E+11;29-90;SURTIDO;UNICO
1000090001;34-1000;BLANCO;90
1000090002;34-1000;NEGRO;90
1000090004;34-1000;ROJO;90
1000090100;34-1000;ROSE;90
1000090348;34-1000;OLIVA;90
1,00009E+11;29-91;SURTIDO;UNICO
1,00009E+11;29-92;SURTIDO;UNICO
1,00009E+11;29-93;SURTIDO;UNICO
1,00009E+11;29-94;BLANCO;UNICO
1,00009E+11;29-94;NEGRO;UNICO
1,0001E+11;29-95;SURTIDO;UNICO
1000095001;34-1000;BLANCO;95
1000095002;34-1000;NEGRO;95
1000095004;34-1000;ROJO;95
1000095051;34-1000;FRANCIA;95
1000095100;34-1000;ROSE;95
1000095348;34-1000;OLIVA;95
1,0001E+11;29-96;SURTIDO;UNICO
1000100001;34-1000;BLANCO;100
1000100002;34-1000;NEGRO;100
1000100004;34-1000;ROJO;100
1000100051;34-1000;FRANCIA;100
1000100100;34-1000;ROSE;100
1000100348;34-1000;OLIVA;100
1,0001E+11;29-101;SURTIDO;UNICO
1,0001E+11;29-102;SURTIDO;UNICO
1,0001E+11;29-103;BLANCO;UNICO
1,0001E+11;29-103;NEGRO;UNICO
1,0001E+11;29-104;SURTIDO;UNICO
1,00011E+11;29-105;SURTIDO;UNICO
1000105001;34-1000;BLANCO;105
1000105002;34-1000;NEGRO;105
1000105051;34-1000;FRANCIA;105
1000105100;34-1000;ROSE;105
1000105348;34-1000;OLIVA;105
1,00011E+11;29-106;SURTIDO;UNICO
1,00011E+11;29-107;SURTIDO;UNICO
1,00011E+11;29-108;SURTIDO;UNICO
1,00011E+11;29-109;SURTIDO;UNICO
1,00011E+11;29-110;SURTIDO;UNICO
1,00011E+11;29-111;SURTIDO;UNICO
1,00011E+11;29-112;SURTIDO;UNICO
1,00011E+11;29-113;SURTIDO;UNICO
1,00011E+11;29-114;SURTIDO;UNICO
1,00012E+11;29-115;SURTIDO;UNICO
1,00012E+11;29-116;SURTIDO;UNICO
1,00012E+11;29-117;SURTIDO;UNICO
1,00012E+11;29-118;SURTIDO;UNICO
1,00012E+11;29-119;SURTIDO;UNICO
1,00012E+11;29-120;SURTIDO;1
1,00012E+11;29-120;SURTIDO;2
1,00012E+11;29-121;BLANCO;1
1,00012E+11;29-121;NEGRO;1
1,00012E+11;29-121;BLANCO;2
1,00012E+11;29-121;NEGRO;2
1,00012E+11;29-122;SURTIDO;UNICO
1,00012E+11;29-123;SURTIDO;UNICO
1,00012E+11;29-124;SURTIDO;UNICO
1,00013E+11;29-125;SURTIDO;UNICO
1,00013E+11;29-126;SURTIDO;UNICO
1,00013E+11;29-127;BLANCO;UNICO
1,00013E+11;29-127;NEGRO;UNICO
1,00013E+11;29-128;SURTIDO;UNICO
1,00013E+11;29-129;SURTIDO;UNICO
1,00013E+11;29-130;SURTIDO;UNICO
1,00013E+11;29-131;SURTIDO;UNICO
1,00013E+11;29-132;SURTIDO;UNICO
1,00013E+11;29-133;BLANCO;UNICO
1,00013E+11;29-133;NEGRO;UNICO
1,00013E+11;29-134;BLANCO;UNICO
1,00013E+11;29-134;NEGRO;UNICO
1,00013E+12;29-134;AMARILLO FLUO;UNICO
1,00014E+11;29-135;SURTIDO;UNICO
1,00014E+11;29-136;BLANCO;UNICO
1,00014E+11;29-136;NEGRO;UNICO
1,00014E+11;29-137;BLANCO;UNICO
1,00014E+11;29-137;NEGRO;UNICO
1,00014E+11;29-138;BLANCO/FRESA;UNICO
1,00014E+11;29-138;NEGRO/ROJO;UNICO
1,00014E+11;29-139;BLANCO/FRESA;UNICO
1,00014E+11;29-139;NEGRO;UNICO
1,00014E+11;29-140;SURTIDO;UNICO
1,00014E+11;29-142;SURTIDO;UNICO
1,00014E+11;29-143;SURTIDO;UNICO
1,00014E+11;29-144;NEGRO;1
1,00014E+12;29-144;VERDE INGLES;1
1,00014E+11;29-144;GRIS CLARO;1
1,00014E+11;29-144;ROSA VINTAGE;1
1,00014E+11;29-144;NEGRO;2
1,00014E+12;29-144;VERDE INGLES;2
1,00014E+11;29-144;GRIS CLARO;2
1,00014E+11;29-144;ROSA VINTAGE;2
1,00014E+11;29-144;NEGRO;3
1,00014E+12;29-144;VERDE INGLES;3
1,00014E+11;29-144;GRIS CLARO;3
1,00014E+11;29-144;ROSA VINTAGE;3
1,00015E+11;29-145;NEGRO;1
1,00015E+12;29-145;FUCSIA FLUO;1
1,00015E+12;29-145;FUCSIA FLUO;2
1,00015E+12;29-145;FUCSIA FLUO;3
1,00015E+11;29-146;BLANCO;1
1,00015E+11;29-146;NEGRO;1
1,00015E+11;29-146;ROSA VINTAGE;1
1,00015E+11;29-146;BLANCO;2
1,00015E+11;29-146;NEGRO;2
1,00015E+11;29-146;ROSA VINTAGE;2
1,00015E+11;29-146;BLANCO;3
1,00015E+11;29-146;NEGRO;3
1,00015E+11;29-146;ROSA VINTAGE;3
1,00015E+11;29-147;BLANCO;1
1,00015E+11;29-147;NEGRO;1
1,00015E+11;29-147;ROSA VINTAGE;1
1,00015E+11;29-147;NEGRO;2
1,00015E+11;29-147;ROSA VINTAGE;2
1,00015E+11;29-147;BLANCO;3
1,00015E+11;29-147;NEGRO;3
1,00015E+11;29-147;ROSA VINTAGE;3
1,00015E+11;29-148;BLANCO;1
1,00015E+11;29-148;NEGRO;1
1,00015E+11;29-148;ROSA VINTAGE;1
1,00015E+11;29-148;BLANCO;2
1,00015E+11;29-148;NEGRO;2
1,00015E+11;29-148;ROSA VINTAGE;2
1,00015E+11;29-148;BLANCO;3
1,00015E+11;29-148;NEGRO;3
1,00015E+11;29-148;ROSA VINTAGE;3
1,00015E+11;29-149;SURTIDO;UNICO
1,00015E+11;29-150;SURTIDO;UNICO
1,00015E+11;29-151;SURTIDO;UNICO
1,00015E+11;29-152;SURTIDO;UNICO
1,00015E+11;29-153;BLANCO;UNICO
1,00015E+11;29-154;BLANCO;UNICO
1,00015E+11;29-154;NEGRO;UNICO
1,00016E+11;29-155;SURTIDO;UNICO
1,00016E+11;29-156;SURTIDO;UNICO
1,00016E+11;29-157;SURTIDO;UNICO
1,00016E+11;29-158;BLANCO;UNICO
1,00016E+11;29-158;NEGRO;UNICO
1,00016E+11;29-159;SURTIDO;1
1,00016E+11;29-159;SURTIDO;2
1,00016E+11;29-159;SURTIDO;3
1,00016E+11;29-160;SURTIDO;1
1,00016E+11;29-160;SURTIDO;2
1,00016E+11;29-160;SURTIDO;3
1,00016E+11;29-161;SURTIDO;1
1,00016E+11;29-161;SURTIDO;2
1,00016E+11;29-161;SURTIDO;3
1,00016E+11;29-162;SURTIDO;1
1,00016E+11;29-162;SURTIDO;2
1,00016E+11;29-162;SURTIDO;3
1,00016E+11;29-163;SURTIDO;UNICO
100041BLAN100;may-41;BLANCO;100
1001010004;33-1001;HUESO;100
1001010504;33-1001;HUESO;105
100109004;33-1001;HUESO;90
100109501;18-1001;BLANCO;95
100109502;18-1001;HUESO;95
100109503;18-1001;NEGRO;95
100109504;33-1001;HUESO;95
100109505;18-1001;GRIS;95
100109514;18-1001;ALMENDRA;95
100110001;18-1001;BLANCO;100
100110002;18-1001;HUESO;100
100110003;18-1001;NEGRO;100
100110004;33-1001;HUESO;100
100110005;18-1001;GRIS;100
100110014;18-1001;ALMENDRA;100
100110501;18-1001;BLANCO;105
100110502;18-1001;HUESO;105
100110503;18-1001;NEGRO;105
100110504;33-1001;HUESO;105
100110505;18-1001;GRIS;105
100110514;18-1001;ALMENDRA;105
100111001;18-1001;BLANCO;110
100111002;18-1001;HUESO;110
100111003;18-1001;NEGRO;110
100111005;18-1001;GRIS;110
100111014;18-1001;ALMENDRA;110
100111501;18-1001E;BLANCO;115
100111502;18-1001E;HUESO;115
100111503;18-1001E;NEGRO;115
100111505;18-1001E;GRIS;115
100111514;18-1001E;ALMENDRA;115
100112001;18-1001E;BLANCO;120
100112002;18-1001E;HUESO;120
100112003;18-1001E;NEGRO;120
100112005;18-1001E;GRIS;120
100112014;18-1001E;ALMENDRA;120
100209501;18-1002;BLANCO;95
100209503;18-1002;NEGRO;95
100209514;18-1002;ALMENDRA;95
100210001;18-1002;BLANCO;100
100210003;18-1002;NEGRO;100
100210014;18-1002;ALMENDRA;100
100210501;18-1002;BLANCO;105
100210503;18-1002;NEGRO;105
100210514;18-1002;ALMENDRA;105
100211001;18-1002;BLANCO;110
100211003;18-1002;NEGRO;110
100211014;18-1002;ALMENDRA;110
1003010005;33-1003;FUCSIA;100
1003010505;33-1003;FUCSIA;105
100309005;33-1003;FUCSIA;90
100309501;18-1003;BLANCO;95
100309503;18-1003;NEGRO;95
100309505;18-1003;MELANGE;95
100310001;18-1003;BLANCO;100
100310003;18-1003;NEGRO;100
100310005;18-1003;MELANGE;100
100310501;18-1003;BLANCO;105
100310503;18-1003;NEGRO;105
100310505;18-1003;MELANGE;105
100311001;18-1003;BLANCO;110
100311003;18-1003;NEGRO;110
100311005;18-1003;MELANGE;110
100311501;18-1003;BLANCO;115
100311503;18-1003;NEGRO;115
100311505;18-1003;MELANGE;115
100609501;18-1006;BLANCO;95
100609502;18-1006;HUESO;95
100609503;18-1006;NEGRO;95
100609514;18-1006;ALMENDRA;95
100610001;18-1006;BLANCO;100
100610002;18-1006;HUESO;100
100610003;18-1006;NEGRO;100
100610014;18-1006;ALMENDRA;100
100610501;18-1006;BLANCO;105
100610502;18-1006;HUESO;105
100610503;18-1006;NEGRO;105
100610514;18-1006;ALMENDRA;105
100611001;18-1006;BLANCO;110
100611002;18-1006;HUESO;110
100611003;18-1006;NEGRO;110
100611014;18-1006;ALMENDRA;110
100611501;18-1006E;BLANCO;115
100611502;18-1006E;HUESO;115
100611503;18-1006E;NEGRO;115
100611514;18-1006E;ALMENDRA;115
100612001;18-1006E;BLANCO;120
100612002;18-1006E;HUESO;120
100612003;18-1006E;NEGRO;120
100612014;18-1006E;ALMENDRA;120
100809501;18-1008;BLANCO;95
100809503;18-1008;NEGRO;95
100809505;18-1008;MELANGE;95
100809514;18-1008;ALMENDRA;95
100810001;18-1008;BLANCO;100
100810003;18-1008;NEGRO;100
100810005;18-1008;MELANGE;100
100810014;18-1008;ALMENDRA;100
100810501;18-1008;BLANCO;105
100810503;18-1008;NEGRO;105
100810505;18-1008;MELANGE;105
100810514;18-1008;ALMENDRA;105
100811001;18-1008;BLANCO;110
100811003;18-1008;NEGRO;110
100811005;18-1008;MELANGE;110
100811014;18-1008;ALMENDRA;110
100811501;18-1008E;BLANCO;115
100811503;18-1008E;NEGRO;115
100811505;18-1008E;MELANGE;115
100811514;18-1008E;ALMENDRA;115
100812001;18-1008E;BLANCO;120
100812003;18-1008E;NEGRO;120
100812005;18-1008E;MELANGE;120
100812014;18-1008E;ALMENDRA;120
1,00901E+11;29-15;SURTIDO;UNICO
1,00901E+11;29-22;SURTIDO;UNICO
1,00902E+11;29-25;SURTIDO;UNICO
1,00902E+11;29-26;SURTIDO;UNICO
101238AZUL90;05-1238;AZUL;90
101309501;18-1013;BLANCO;95
101309503;18-1013;NEGRO;95
101309514;18-1013;ALMENDRA;95
101310001;18-1013;BLANCO;100
101310003;18-1013;NEGRO;100
101310014;18-1013;ALMENDRA;100
101310501;18-1013;BLANCO;105
101310503;18-1013;NEGRO;105
101310514;18-1013;ALMENDRA;105
101311001;18-1013;BLANCO;110
101311003;18-1013;NEGRO;110
101311014;18-1013;ALMENDRA;110
1013700912;28-10137;BLANCO/AZUL CHARM/VERDE ALBA;UNICO
1013700913;28-10137;BLANCO/FUCSIA POP/VERDE PISTACHO;UNICO
1013700916;28-10137;BLANCO/NEGRO/CELESTE;UNICO
1013700919;28-10137;BLANCO/CEREZA/VERDE MENTA;UNICO
1013700924;28-10137;BLANCO/NEGRO/ROSA ORQUÍDEA;UNICO
101370099;28-10137;SURTIDO;UNICO
1013800914;28-10138;BLANCO/GRIS ESPLENDOR/ROSA;UNICO
1013800925;28-10138;BLANCO/ROSA/CELESTE;UNICO
101380099;28-10138;BLANCO/NEGRO/NUDE;UNICO
1016800908;28-10168;BLANCO/NEGRO/CELESTE;UNICO
101680098;28-10168;SURTIDO;UNICO
1017100132;28-10171;BLANCO;UNICO
1017100327;28-10171;BLANCO/VERDE ALBA;UNICO
1017100340;28-10171;BLANCO/AZUL MARINO;UNICO
1017200353;28-10172;AMARILLO FLUO;UNICO
1017200357;28-10172;VERDE JUNCO;UNICO
1017300350;28-10173;GRIS;UNICO
1017300424;28-10173;GRIS;UNICO
101810099;28-10181;SURTIDO;UNICO
101820099;28-10182;SURTIDO;UNICO
101840099;28-10184;SURTIDO;UNICO
1018500909;28-10185;SURTIDO;UNICO
1018600910;28-10186;SURTIDO;UNICO
101860099;28-10186;SURTIDO;UNICO
101880001;28-10188;BLANCO;UNICO
101880003;28-10188;NEGRO;UNICO
1018900369;28-10189;MAIZ/ROSA MALVA;UNICO
1018900418;28-10189;CELESTE EDEN/ROSA CUARZO;UNICO
1019000250;28-10190;BLANCO/AZUL;UNICO
1019100392;28-10191;BLANCO/VERDE ALBA;UNICO
1019100405;28-10191;NEGRO/AZUL;UNICO
1019500911;28-10195;SURTIDO;UNICO
1019600351;28-10196;BLANCO/ORQUIDEA;UNICO
1019600413;28-10196;NEGRO/ORQUIDEA;UNICO
1019800321;28-10198;NOUGAT;UNICO
1019900132;28-10199;BLANCO;UNICO
1020000132;28-10200;BLANCO;UNICO
1,02002E+11;29-24;SURTIDO;UNICO
102010001;28-10201;BLANCO;UNICO
1020100132;28-10201;BLANCO/NEGRO;UNICO
102080019;28-10208;ROSA;UNICO
102080034;28-10208;CELESTE;UNICO
1020900461;28-10209;ROSA/BLANCO;UNICO
1021000434;28-10210;ROSA/BLANCO;UNICO
1021000471;28-10210;BLANCO/LILA;UNICO
1021100915;28-10211;BLANCO/NEGRO/ROSA VIEJO;UNICO
1021200477;28-10212;FUCSIA POP/VERDE PISTACHO;UNICO
1021600474;28-10216;ROSA TERRA/GRIS ESPLENDOR;UNICO
102170001;28-10217;BLANCO;UNICO
1021800152;28-10218;NEGRO/HUESO;UNICO
1021800479;28-10218;AZUL/ROSA;UNICO
1021900484;28-10219;NEGRO/ROSA;UNICO
1022000920;28-10220;NEGRO BLANCO AQUA;UNICO
1022000921;28-10220;BLANCO/LAVANDA/NEGRO;UNICO
1022100480;28-10221;BLANCO/BLANCO CELESTE;UNICO
1022100481;28-10221;NEGRO/NEGRO BLANCO;UNICO
1022400132;28-10224;BLANCO/NEGRO;UNICO
1022600417;28-10226;LAVANDA/BLANCO;UNICO
102260088;28-10226;ACUA BLANCO;UNICO
1023000455;28-10230;BLANCO/CARAMELO;UNICO
1023000482;28-10230;NEGRO/VERDE MENTA;UNICO
1023100332;28-10231;NEGRO/BLANCO;UNICO
1023200294;28-10232;ROSA TERRA;UNICO
1023200311;28-10232;BLANCO/CELESTE;UNICO
1023300522;28-10233;LAVANDA/VERDE MENTA;UNICO
1023300523;28-10233;ROSA TERRA/NEGRO;UNICO
1023800290;28-10238;NEGRO/ROJO;UNICO
1023800455;28-10238;BLANCO/CARAMELO;UNICO
1023900511;28-10239;GRIS/MELANGE/VERDE;UNICO
1023900521;28-10239;GRIS MELANGE/LAVANDA;UNICO
1024400547;28-10244;NOUGAT/ LILA;UNICO
1024500529;28-10245;CELESTE/DURAZNO;UNICO
1024600901;28-10246;BLANCO/NEGRO/NOUGAT;UNICO
1024700541;28-10247;SURTIDO;UNICO
1025100231;28-10251;BLANCO/LILA;UNICO
10360111;24-1036;AMARILLO;8
10360114;24-1036;AMARILLO;14
10360208;24-1036;AZUL;2
10360209;24-1036;AZUL;4
10360210;24-1036;AZUL;6
10360212;24-1036;AZUL;10
10360213;24-1036;AZUL;12
10360611;24-1036;CORAL;8
10360614;24-1036;CORAL;14
10361708;24-1036;UNICO;2
10361709;24-1036;UNICO;4
10361710;24-1036;UNICO;6
10361711;24-1036;UNICO;8
10361712;24-1036;UNICO;10
10361713;24-1036;UNICO;12
10361714;24-1036;UNICO;14
10361808;24-1036;VERDE;2
10361809;24-1036;VERDE;4
10361810;24-1036;VERDE;6
10361812;24-1036;VERDE;10
10361813;24-1036;VERDE;12
104000000;62-1040;SURTIDO;1-feb
10401708;24-1040;UNICO;2
10401709;24-1040;UNICO;4
10401710;24-1040;UNICO;6
10401711;24-1040;UNICO;8
10401712;24-1040;UNICO;10
10401713;24-1040;UNICO;12
10401714;24-1040;UNICO;14
104200918;28-1042;Blanco/ Negro/ Nude;UNICO
10420099;28-1042;BLANCO/NEGRO/ROSA PALIDO;UNICO
105000000;62-1050;SURTIDO;3-abr
1050010006;33-1050;ROJO;100
1050010009;33-1050;ROSA;100
105001004;33-1050;HUESO;100
105008501;33-1050;BLANCO;85
105008502;33-1050;NEGRO;85
105008504;33-1050;HUESO;85
105008506;33-1050;ROJO;85
105008507;33-1050;GRIS;85
105008509;33-1050;ROSA;85
105008521;33-1050;CORAL;85
105008529;33-1050;OLIVA;85
105008539;33-1050;LILA;85
105009001;33-1050;BLANCO;90
105009002;33-1050;NEGRO;90
1050090021;33-1050;CORAL;90
1050090029;33-1050;OLIVA;90
105009003;33-1050;NUDE;90
105009004;33-1050;HUESO;90
105009005;33-1050;FUCSIA;90
105009006;33-1050;ROJO;90
105009007;33-1050;GRIS;90
105009009;33-1050;ROSA;90
105009039;33-1050;LILA;90
105009501;33-1050;BLANCO;95
105009502;33-1050;NEGRO;95
1050095021;33-1050;CORAL;95
1050095029;33-1050;OLIVA;95
105009503;33-1050;NUDE;95
105009504;33-1050;HUESO;95
105009505;33-1050;FUCSIA;95
105009506;33-1050;ROJO;95
105009507;33-1050;GRIS;95
105009509;33-1050;ROSA;95
105009539;33-1050;LILA;95
105010001;33-1050;BLANCO;100
105010002;33-1050;NEGRO;100
105010007;33-1050;GRIS;100
105010009;33-1050;ROSE;100
105010029;33-1050;OLIVA;100
105010039;33-1050;LILA;100
10521708;24-1052;UNICO;2
10521709;24-1052;UNICO;4
10521710;24-1052;UNICO;6
10521711;24-1052;UNICO;8
10521712;24-1052;UNICO;10
10521713;24-1052;UNICO;12
10521714;24-1052;UNICO;14
10530099;28-1053;BLANCO/NEGRO/NUDE;UNICO
105508501;33-1055;BLANCO;85
1055085020;33-1055;BORDO;85
105508521;33-1055;CORAL;85
105509001;33-1055;BLANCO;90
1055090020;33-1055;BORDO;90
105509021;33-1055;CORAL;90
105509501;33-1055;BLANCO;95
1055095020;33-1055;BORDO;95
105509521;33-1055;CORAL;95
105510001;33-1055;BLANCO;100
105510002;33-1055;NEGRO;100
1055100020;33-1055;BORDO;100
105510021;33-1055;CORAL;100
105607UVA95;may-07;UVA;95
10580100020;33-1058;BORDO;100
105808501;33-1058;BLANCO;85
105808502;33-1058;NEGRO;85
1058085021;33-1058;CORAL;85
105808503;33-1058;NUDE;85
105808520;33-1058;BORDO;85
105808521;33-1058;CORAL;85
105808529;33-1058;OLIVA;85
105809001;33-1058;BLANCO;90
105809002;33-1058;NEGRO;90
105809003;33-1058;NUDE;90
105809020;33-1058;BORDO;90
105809021;33-1058;CORAL;90
105809029;33-1058;OLIVA;90
1058095001;33-1058;BLANCO;95
1058095003;33-1058;NUDE;95
105809502;33-1058;NEGRO;95
1058095020;33-1058;BORDO;95
1058095021;33-1058;CORAL;95
1058095029;33-1058;OLIVA;95
105809520;33-1058;BORDO;95
105809521;33-1058;CORAL;95
105810001;33-1058;BLANCO;100
105810002;33-1058;NEGRO;100
105810003;33-1058;NUDE;100
105810020;33-1058;BORDO;100
105810021;33-1058;CORAL;100
105810029;33-1058;OLIVA;100
106000000;62-1060;SURTIDO;5-jun
1060010003;33-1060;NUDE;100
1060085;33-1060;GRIS;85
106008501;33-1060;BLANCO;85
106008502;33-1060;NEGRO;85
106008503;33-1060;NUDE;85
106008510;33-1060;BORDO;85
106009001;33-1060;BLANCO;90
106009002;33-1060;NEGRO;90
106009003;33-1060;NUDE;90
106009007;33-1060;GRIS;90
106009010;33-1060;BORDO;90
106009501;33-1060;BLANCO;95
106009502;33-1060;NEGRO;95
106009503;33-1060;NUDE;95
106009507;33-1060;GRIS;95
106009510;33-1060;GRIS;95
106010001;33-1060;BLANCO;100
106010002;33-1060;NEGRO;100
106010007;33-1060;GRIS;100
106010010;33-1060;BORDO;100
1062010001;33-1062;BLANCO;100
1062010003;33-1062;NUDE;100
1062010009;33-1062;ROSE;100
10620208;24-1062;AZUL;2
10620210;24-1062;AZUL;6
10620211;24-1062;AZUL;8
10620212;24-1062;AZUL;10
